,,,5oclock shadow,,age,,arched eyebrows,,attractive,,bags under eyes,,bald,,bangs,,beard,,big lips,,big nose,,black hair,,blond hair,,blurry,,brown hair ,,bushy eyebrows,,chubby,,double chin,,expression,,gender ,,glasses ,,goatee,,gray hair ,,heavy makeup,,high cheekbones,,mouth open,,mustache,,narrow eyes,,oval face,,pale skin,,pitch,pointy nose,,race,receding hairline,,rosy cheeks,,sideburns,,straight hair,,wavy hair,,wearing earrings,,wearing hat,,wearing lipstick ,,wearing necklace,,wearing necktie,,yaw,young,,chin size,color beard ,,color background ,,color clothes middle,,color clothes sides,,color eyes,,color hair,,color mustache ,,color skin,,eyebrows corners,eyebrows position ,eyebrows size,eyes corners,eyes distance ,eyes position ,eyes shape,glasses rim,hair beard,hair color type,,hair forehead,hair length,hair mustache,hair sides,hair top,head shape,head width ,mouth corners,mouth height,mouth width,nose shape,nose width,teeth visible 
"5oclock shadow: no, age: 15 (60%), arched eyebrows: yes (30%), attractive: no (63%), bags under eyes: no (37%), bald: no (30%), bangs: no (84%), beard: no (73%), big lips: yes (77%), big nose: yes (44%), black hair: yes (51%), blond hair: no (82%), blurry: no (58%), brown hair: no (15%), bushy eyebrows: no (52%), chubby: no (10%), double chin: no (40%), expression: smile (22%), gender: female (91%), glasses: no, goatee: no (68%), gray hair: no (98%), heavy makeup: no (6%), high cheekbones: yes (33%), mouth open: yes (81%), mustache: no (74%), narrow eyes: no (99%), oval face: yes (63%), pale skin: no (67%), pitch: -8.9, pointy nose: no, race: black, receding hairline: yes (62%), rosy cheeks: no (75%), sideburns: no (96%), straight hair: yes (25%), wavy hair: no (55%), wearing earrings: yes (34%), wearing hat: no (96%), wearing lipstick: yes (35%), wearing necklace: yes (28%), wearing necktie: no, yaw: 2.38, young: yes (88%), chin size: extra small, color clothes middle: 221816 (15%), color clothes sides: 201611 (2%), color eyes: 625a58 (55%), color hair: 171213 (74%), color skin: 5a4024, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (74%), hair forehead: no, hair length: very long, hair mustache: none, hair sides: average, hair top: short, head shape: average, head width: narrow, mouth corners: extra raised, mouth height: extra thick, mouth width: small, nose shape: extra straight, nose width: wide, teeth visible: yes,",2,D1A5,0,999,15,60,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (84%), age: 15 (60%), arched eyebrows: yes (73%), attractive: no (79%), bags under eyes: yes (20%), bald: no (9%), bangs: no, beard: no (43%), big lips: yes, big nose: yes, black hair: yes, blond hair: no, blurry: no (43%), brown hair: no (96%), bushy eyebrows: yes (10%), chubby: yes (52%), double chin: yes (25%), expression: smile (95%), gender: female (61%), glasses: no, goatee: no (34%), gray hair: no (92%), heavy makeup: no (4%), high cheekbones: yes, mouth open: yes (95%), mustache: no (39%), narrow eyes: no (8%), oval face: yes (61%), pale skin: no, pitch: -8.87, pointy nose: no, race: black, receding hairline: yes, rosy cheeks: no (54%), sideburns: no (75%), straight hair: no (60%), wavy hair: no (25%), wearing earrings: yes (69%), wearing hat: no (56%), wearing lipstick: yes (20%), wearing necklace: yes (28%), wearing necktie: no (84%), yaw: 1.86, young: yes (60%), chin size: large, color clothes middle: 120f10 (7%), color eyes: 46453f (50%), color hair: 131011 (98%), color skin: 4c2f25, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (98%), hair forehead: no, hair length: very long, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: average, mouth corners: extra raised, mouth height: extra thick, mouth width: wide, nose shape: extra straight, nose width: extra narrow, teeth visible: yes,",3,D1A5,0,84,15,60,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (86%), age: 16 (60%), arched eyebrows: yes (5%), attractive: no (80%), bags under eyes: no (58%), bald: yes (7%), bangs: no, beard: no (43%), big lips: yes (64%), big nose: yes (20%), black hair: yes (76%), blond hair: no (89%), blurry: no (30%), brown hair: no (80%), bushy eyebrows: no (37%), chubby: yes (0%), double chin: no (33%), expression: smile (40%), gender: female (55%), glasses: no, goatee: no (42%), gray hair: no (99%), heavy makeup: no (43%), high cheekbones: yes (50%), mouth open: yes (90%), mustache: no (50%), narrow eyes: no (80%), oval face: yes (91%), pale skin: no (66%), pitch: -9.17, pointy nose: no, race: black, receding hairline: yes, rosy cheeks: no (91%), sideburns: no (83%), straight hair: no (12%), wavy hair: no (98%), wearing earrings: yes (53%), wearing hat: no (63%), wearing lipstick: no (16%), wearing necklace: no (13%), wearing necktie: no (90%), yaw: -1.2, young: yes (82%), chin size: average, color clothes middle: 130d09 (2%), color eyes: 51514d (56%), color hair: 1b1819 (98%), color skin: 543727, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (98%), hair forehead: no, hair length: short, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: extra narrow, mouth corners: extra raised, mouth height: extra thick, mouth width: extra small, nose shape: extra straight, nose width: narrow, teeth visible: yes,",4,D1A5,0,86,16,60,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (89%), age: 38 (60%), arched eyebrows: yes (7%), attractive: no (63%), bags under eyes: yes (0%), bald: no (22%), bangs: no (98%), beard: no (52%), big lips: yes (70%), big nose: yes (45%), black hair: yes, blond hair: no, blurry: no (37%), brown hair: no (97%), bushy eyebrows: yes (10%), chubby: yes (15%), double chin: no (23%), expression: smile (81%), gender: female (58%), glasses: no, goatee: no (50%), gray hair: no, heavy makeup: no (52%), high cheekbones: yes (85%), mouth open: yes (78%), mustache: no (55%), narrow eyes: no (30%), oval face: yes (77%), pale skin: no (72%), pitch: -9.7, pointy nose: no, race: black (97%), receding hairline: yes (58%), rosy cheeks: no, sideburns: no (90%), straight hair: yes (9%), wavy hair: no (89%), wearing earrings: yes (34%), wearing hat: no (48%), wearing lipstick: no (21%), wearing necklace: no (7%), wearing necktie: no (85%), yaw: 4.27, young: yes (95%), chin size: extra large, color clothes middle: a7a29e (2%), color eyes: 292a26 (84%), color hair: 121414 (79%), color skin: 583b2b, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (79%), hair forehead: yes, hair length: very short, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra raised, mouth height: extra thick, mouth width: average, nose shape: extra straight, nose width: narrow, teeth visible: no,",5,D1A5,0,89,38,60,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (73%), age: 23 (60%), arched eyebrows: yes (91%), attractive: no (87%), bags under eyes: yes (16%), bald: no (10%), bangs: no (87%), beard: no (50%), big lips: yes, big nose: yes, black hair: yes, blond hair: no, blurry: no (69%), brown hair: no, bushy eyebrows: no (7%), chubby: yes (49%), double chin: yes (26%), expression: smile (95%), gender: female (66%), glasses: no, goatee: no (40%), gray hair: no (88%), heavy makeup: yes (20%), high cheekbones: yes, mouth open: yes (99%), mustache: no (44%), narrow eyes: no (26%), oval face: yes (48%), pale skin: no, pitch: -8.98, pointy nose: no, race: black (66%), receding hairline: yes, rosy cheeks: no (18%), sideburns: no (79%), straight hair: no (26%), wavy hair: no (51%), wearing earrings: yes (89%), wearing hat: no (59%), wearing lipstick: yes (46%), wearing necklace: yes (44%), wearing necktie: no (84%), yaw: 2.59, young: yes (48%), chin size: average, color clothes middle: 181614 (13%), color clothes sides: 100f09 (1%), color eyes: 1a2224 (38%), color hair: 171312 (85%), color skin: 6b422b, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (85%), hair forehead: yes, hair length: very long, hair mustache: none, hair sides: average, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra raised, mouth height: extra thick, mouth width: wide, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",6,D1A5,0,73,23,60,1,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (67%), age: 31 (60%), arched eyebrows: no (51%), attractive: no (98%), bags under eyes: no (65%), bald: no (26%), bangs: no (60%), beard: no (3%), big lips: yes (54%), big nose: yes (19%), black hair: yes, blond hair: no (92%), blurry: yes (12%), brown hair: no (87%), bushy eyebrows: no (27%), chubby: yes (3%), double chin: no (41%), expression: neutral (27%), gender: male (9%), glasses: no, goatee: no (12%), gray hair: no, heavy makeup: no (78%), high cheekbones: yes (21%), mouth open: yes (38%), mustache: no (6%), narrow eyes: no (89%), oval face: yes (74%), pale skin: no (63%), pitch: -8.78, pointy nose: no, race: black (79%), receding hairline: yes (20%), rosy cheeks: no, sideburns: no (46%), straight hair: no (3%), wavy hair: no (61%), wearing earrings: no (30%), wearing hat: no (73%), wearing lipstick: no (63%), wearing necklace: no (38%), wearing necktie: no (90%), yaw: -3.36, young: yes (70%), chin size: average, color clothes middle: 181816 (9%), color eyes: 4e4e45 (69%), color hair: 161918 (81%), color skin: 52382b, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (81%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: average, mouth height: extra thick, mouth width: extra small, nose shape: extra straight, nose width: extra narrow, teeth visible: no,",GT,D1A5,0,67,31,60,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (63%), age: 24 (60%), arched eyebrows: no (78%), attractive: no (85%), bags under eyes: no (74%), bald: no (53%), bangs: no, beard: no (55%), big lips: no (24%), big nose: yes (7%), black hair: yes, blond hair: no, blurry: yes (32%), brown hair: no (77%), bushy eyebrows: no (12%), chubby: yes (23%), double chin: no (27%), expression: neutral (91%), gender: male (44%), glasses: yes, goatee: no (72%), gray hair: no (88%), heavy makeup: no (98%), high cheekbones: no (58%), mouth open: no, mustache: no (47%), narrow eyes: no (48%), oval face: yes (24%), pale skin: no (76%), pitch: -9.14, pointy nose: no, race: white (99%), receding hairline: yes (3%), rosy cheeks: no, sideburns: no (99%), straight hair: yes (20%), wavy hair: no (49%), wearing earrings: no (62%), wearing hat: no (58%), wearing lipstick: no (95%), wearing necklace: no (62%), wearing necktie: no (43%), yaw: -5.88, young: yes (25%), chin size: small, color clothes middle: 1f1914 (13%), color eyes: 392d25, color hair: 1f1e18 (93%), color skin: 8d5b42, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (93%), hair forehead: no, hair length: very long, hair mustache: none, hair sides: average, hair top: short, head shape: extra rect, head width: average, mouth corners: average, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",1,D1A6,0,63,24,60,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (72%), age: 34 (60%), arched eyebrows: no (30%), attractive: yes (28%), bags under eyes: no (28%), bald: no (98%), bangs: no, beard: no, big lips: no (45%), big nose: no (40%), black hair: yes (91%), blond hair: no, blurry: no (83%), brown hair: no (64%), bushy eyebrows: yes (53%), chubby: no (61%), double chin: no (92%), expression: neutral, gender: male (19%), glasses: no, goatee: no, gray hair: no, heavy makeup: no (80%), high cheekbones: no (81%), mouth open: no, mustache: no, narrow eyes: no (51%), oval face: yes (46%), pale skin: yes (2%), pitch: -10.38, pointy nose: no (78%), race: white, receding hairline: no (24%), rosy cheeks: no, sideburns: no, straight hair: yes (64%), wavy hair: no (74%), wearing earrings: no (43%), wearing hat: no, wearing lipstick: no (57%), wearing necklace: no (89%), wearing necktie: no (9%), yaw: -1.55, young: yes (96%), chin size: extra small, color clothes middle: fdfef6 (35%), color eyes: 5c4c42 (58%), color hair: 26201b (87%), color skin: b27d60, eyebrows corners: average, eyebrows position: average, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (87%), hair forehead: no, hair length: long, hair mustache: none, hair sides: thick, hair top: short, head shape: average, head width: extra narrow, mouth corners: average, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",2,D1A6,0,72,34,60,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 31 (60%), arched eyebrows: no (44%), attractive: yes (9%), bags under eyes: no, bald: no (77%), bangs: no (83%), beard: no, big lips: no (70%), big nose: no, black hair: yes (39%), blond hair: no, blurry: no (55%), brown hair: no (10%), bushy eyebrows: no (2%), chubby: no (77%), double chin: no, expression: neutral (87%), gender: female (58%), glasses: no, goatee: no, gray hair: no, heavy makeup: no (53%), high cheekbones: no (84%), mouth open: no, mustache: no, narrow eyes: no, oval face: yes, pale skin: no (27%), pitch: -9.29, pointy nose: no (45%), race: white, receding hairline: no (26%), rosy cheeks: no (99%), sideburns: no, straight hair: yes (86%), wavy hair: no, wearing earrings: no (43%), wearing hat: no, wearing lipstick: no (17%), wearing necklace: no (61%), wearing necktie: no (62%), yaw: 4.44, young: yes (93%), chin size: extra small, color clothes middle: 392f28 (14%), color clothes sides: 2c2420 (1%), color eyes: 5f4847 (69%), color hair: 34322b, color skin: 9d715d, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black, hair forehead: no, hair length: very long, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: average, mouth corners: raised, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",3,D1A6,0,999,31,60,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (88%), age: 44 (60%), arched eyebrows: no (14%), attractive: no (68%), bags under eyes: yes (36%), bald: no (6%), bangs: no (92%), beard: no (51%), big lips: yes (18%), big nose: yes (37%), black hair: yes, blond hair: no, blurry: no (13%), brown hair: no (94%), bushy eyebrows: yes (4%), chubby: yes (57%), double chin: yes (7%), expression: smile (65%), gender: female (11%), glasses: no, goatee: no (53%), gray hair: no (97%), heavy makeup: no (73%), high cheekbones: yes, mouth open: no (70%), mustache: no (48%), narrow eyes: no (0%), oval face: yes, pale skin: no, pitch: -9.66, pointy nose: no, race: white (68%), receding hairline: yes (58%), rosy cheeks: no (92%), sideburns: no (90%), straight hair: yes (10%), wavy hair: no, wearing earrings: yes (16%), wearing hat: no (64%), wearing lipstick: no (60%), wearing necklace: no (50%), wearing necktie: no (38%), yaw: -3.48, young: yes (48%), chin size: extra small, color eyes: 2e2523 (81%), color hair: 22221c, color skin: 8b5639, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: extra low, eyes shape: thin, glasses rim: no, hair beard: none, hair color type: black, hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: average, mouth height: average, mouth width: wide, nose shape: extra straight, nose width: average, teeth visible: no,",4,D1A6,0,88,44,60,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no, age: 16 (60%), arched eyebrows: yes (4%), attractive: yes (93%), bags under eyes: no (25%), bald: no, bangs: no, beard: no, big lips: no (18%), big nose: no (57%), black hair: no (0%), blond hair: no, blurry: no (91%), brown hair: yes (27%), bushy eyebrows: yes (26%), chubby: no (97%), double chin: no, expression: smile, gender: female (91%), glasses: no, goatee: no (96%), gray hair: no, heavy makeup: yes (78%), high cheekbones: yes, mouth open: yes (93%), mustache: no, narrow eyes: no (40%), oval face: yes (94%), pale skin: no (38%), pitch: -8.85, pointy nose: no (10%), race: white, receding hairline: no (52%), rosy cheeks: no (10%), sideburns: no (96%), straight hair: no (1%), wavy hair: yes (31%), wearing earrings: no (45%), wearing hat: no, wearing lipstick: yes (92%), wearing necklace: no (26%), wearing necktie: no (95%), yaw: -1.94, young: yes, chin size: extra small, color clothes middle: fcfdf5 (47%), color eyes: 383328 (58%), color hair: 38281f, color skin: ad8868, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: extra low, eyes shape: round, glasses rim: no, hair beard: none, hair color type: brown, hair forehead: no, hair length: long, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: wide, mouth corners: extra raised, mouth height: average, mouth width: wide, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",5,D1A6,0,999,16,60,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (52%), age: 18 (60%), arched eyebrows: no (64%), attractive: yes (15%), bags under eyes: no (56%), bald: no (82%), bangs: no (75%), beard: no (74%), big lips: no (35%), big nose: no (47%), black hair: yes, blond hair: no (86%), blurry: no (63%), brown hair: no (87%), bushy eyebrows: no (4%), chubby: no (74%), double chin: no, expression: neutral (78%), gender: male (9%), glasses: no, goatee: no (97%), gray hair: no, heavy makeup: no (83%), high cheekbones: no (61%), mouth open: no (92%), mustache: no (92%), narrow eyes: no, oval face: yes (69%), pale skin: no (28%), pitch: -10.14, pointy nose: no (87%), race: hispanic (99%), receding hairline: no (18%), rosy cheeks: no, sideburns: no, straight hair: yes (85%), wavy hair: no, wearing earrings: no (48%), wearing hat: no (90%), wearing lipstick: no (60%), wearing necklace: no (73%), wearing necktie: no (39%), yaw: 1.16, young: yes, chin size: extra small, color clothes middle: fdfef6 (40%), color eyes: 3f2d23 (56%), color hair: 282624 (88%), color skin: b58263, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (88%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: rect, head width: average, mouth corners: extra raised, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",6,D1A6,0,52,18,60,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (76%), age: 18 (60%), arched eyebrows: yes (1%), attractive: yes (19%), bags under eyes: no (77%), bald: no (69%), bangs: no (82%), beard: no (87%), big lips: no (11%), big nose: no (39%), black hair: yes (89%), blond hair: no, blurry: no, brown hair: no (74%), bushy eyebrows: yes (67%), chubby: no (67%), double chin: no, expression: neutral (91%), gender: female (27%), glasses: no, goatee: no (94%), gray hair: no, heavy makeup: no (46%), high cheekbones: no (87%), mouth open: no, mustache: no (95%), narrow eyes: no, oval face: yes (76%), pale skin: no (26%), pitch: -9.16, pointy nose: no (51%), race: white, receding hairline: no (5%), rosy cheeks: no, sideburns: no, straight hair: yes (93%), wavy hair: no, wearing earrings: no (23%), wearing hat: no (89%), wearing lipstick: no (23%), wearing necklace: no (48%), wearing necktie: no (52%), yaw: 6.65, young: yes, chin size: extra small, color clothes middle: 453729 (8%), color eyes: 3c2d24 (56%), color hair: 27261e (86%), color skin: a0745b, eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (86%), hair forehead: no, hair length: very long, hair mustache: none, hair sides: average, hair top: short, head shape: rect, head width: average, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",GT,D1A6,0,76,18,60,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
